REGISTRY_ID,Previous_S,Source,Location_S,New_,LOCATION_ADDRESS,PRIMARY_NAME,CITY_NAME,COUNTY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,FAC_COLLEC,LONGITUDE83,FAC_ACCURACY,FAC_REFERENCE,AIR,FAC_DERIVE,AIRS_AFS,E_GGRT,EIS,ICIS,ICIS_old,NPDES,OSHA_OIS,RCRAINFO,RMP,SEMS_CERCL,TRIS,NAICS1,TX_TCEQ_AC,NAICS2,NAICS3,NAICS4,NAICS5,ID,NAICS6,lat_merge,lon_merge,edf_source,latlon_merge_src,FIPS_CODE,CENSUS_BLOCK_CODE,HDATUM_DESC,GC_postal_code,GC_location_address,GC_location_type,GC_geocode_result,GC_geocode_attempt,GC_lat,GC_lng
110070334362,NA,NA,NA,NA,5658 WHEATLEY ST,SUMMIT PRESSURE CONTROL,HOUSTON,HARRIS,NA,77091-5523,29.84845,NA,-95.4289,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.84845,-95.4289,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070337042,NA,NA,NA,NA,1301 LOOP 197 SOUTH,VALERO TEXAS CITY REFINERY FIRE,TEXAS CITY,GALVESTON,NA,77590,29.37038,NA,-94.912265,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.37038,-94.912265,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48167,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070363214,NA,NA,NA,NA,10900 STRANG RD,SOUTH COAST TERMINALS STRANG ROAD FACILITY,LA PORTE,HARRIS,NA,77571-9735,29.7022,NA,-95.06072,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7022,-95.06072,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070364074,NA,NA,NA,NA,2300 N TWIN CITY HWY,SUNOCO PARTNERS NEDERLAND TERMINAL,NEDERLAND,JEFFERSON,NA,77627-3550,30.0075,NA,-93.991111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0075,-93.991111,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48245,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070365318,NA,NA,NA,NA,100 STRANG RD,PRAXAIR,LA PORTE,HARRIS,NA,77571-7524,29.68913,NA,-95.03341,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.68913,-95.03341,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070366998,NA,NA,NA,NA,9900 BAYPORT BLVD,UMICORE CATALYST USA,PASADENA,HARRIS,NA,77507,29.614095,NA,-95.05884,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.614095,-95.05884,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070368589,NA,NA,NA,NA,4800 OLD PORT INDUSTRIAL BLVD GALVESTON TX 77554,TEXAS INTERNATIONAL TERMINALS,GALVESTON,GALVESTON,NA,77554,29.302843,NA,-94.824539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.302843,-94.824539,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48167,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070368851,NA,NA,NA,NA,1818 INDEPENDENCE PKWY S,"TOTAL PETROCHEMICALS & REFINING USA, INC.",LA PORTE,HARRIS,NA,77571-9803,29.726493,NA,-95.089772,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.726493,-95.089772,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070373940,NA,NA,NA,NA,22614 N HIGHWAY 288B,ALLEGHENY PETROLEUM PRODUCTS,ANGLETON,BRAZORIA,NA,77515-4883,29.264722,NA,-95.450917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.264722,-95.450917,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070375269,NA,NA,NA,NA,11450 W FAIRMONT PKWY,AIR LIQUIDE LA PORTE SMR,LA PORTE,HARRIS,NA,77571-6000,29.651494,NA,-95.053576,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.651494,-95.053576,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070376092,NA,NA,NA,NA,3795 STONE OAK DR,J A M DISTRIBUTING,BEAUMONT,JEFFERSON,NA,77705-6518,30.0372,NA,-94.12157,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0372,-94.12157,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48245,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070379462,NA,NA,NA,NA,3449 PASADENA FWY,"MVP TERMINALLING, LLC - PASADENA TERMINAL",PASADENA,HARRIS,NA,77503,29.712598,NA,-95.162655,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.712598,-95.162655,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070380556,NA,NA,NA,NA,6911 FAIRBANKS N HOUSTON RD,AMAZONCOM SERVICES HHO2,HOUSTON,HARRIS,NA,77040-1437,29.86862,NA,-95.52465,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.86862,-95.52465,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070435102,NA,NA,NA,NA,1815 TURNING BASIN DR STE 240,IRC RETURNS CENTER HOUSTON,HOUSTON,HARRIS,NA,77029-4034,29.750816,NA,-95.265466,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.750816,-95.265466,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070435166,NA,NA,NA,NA,7301 SECURITY WAY,HOME DEPOT #5501 HOUSTON MDO,JERSEY VILLAGE,HARRIS,NA,77040,29.87465,NA,-95.55694,500,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.87465,-95.55694,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070435174,NA,NA,NA,NA,9851 FALLBROOK PINES DR,AMAZONCOM SERVICES DPA7,HOUSTON,HARRIS,NA,77064-3329,29.92696,NA,-95.56527,200,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.92696,-95.56527,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070435215,NA,NA,NA,NA,1220 MCCARTY ST.,METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY,HOUSTON,HARRIS,NA,77029-4142,29.767152,NA,-95.283795,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.767152,-95.283795,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070435223,NA,NA,NA,NA,4057 E HIGHWAY 332,MEGLOBAL OYSTER CREEK,FREEPORT,BRAZORIA,NA,77541-8649,28.980228,NA,-95.333659,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.980228,-95.333659,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070454213,NA,NA,NA,NA,"2301 N. BRAZOSPORT BLVD,. B-7701",SK PRIMACOR AMERICAS,FREEPORT,BRAZORIA,NA,77541,28.981692,NA,-95.376501,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.981692,-95.376501,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070498744,NA,NA,NA,NA,15855 JACINTOPORT BLVD,HFOTCO LLC,HOUSTON,HARRIS,NA,77015,29.74902,NA,-95.12227,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.74902,-95.12227,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070507083,NA,NA,NA,NA,2366 SULPHUR PLANT ROAD,NATGASOLINE LLC,BEAUMONT,JEFFERSON,NA,77705,30.02779,NA,-94.05786,500,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.02779,-94.05786,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48245,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070516144,NA,NA,NA,NA,1113 GILLINGHAM LN STE A,WOODFIELD DISTRIBUTION,SUGAR LAND,FORT BEND,NA,77478-2865,29.638729,NA,-95.61347,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.638729,-95.61347,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48157,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070520804,NA,NA,NA,NA,2450 GULFWAY DR,KMTEX,PORT ARTHUR,JEFFERSON,NA,77640,29.89555,NA,-93.9319,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.89555,-93.9319,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,TX245,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070525259,NA,NA,NA,NA,2301 N. BRAZOSPORT BOULEVARD,CORTEVA-FREEPORT OPERATIONS,FREEPORT,BRAZORIA,NA,77541,28.981692,NA,-95.376501,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.981692,-95.376501,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070527900,NA,NA,NA,NA,8985 8985 W COUNTY RD 359,SWEENY HYDROGEN PRODUCTION PLANT,SWEENY,BRAZORIA,NA,77480,29.061056,NA,-95.739944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.061056,-95.739944,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070557810,NA,NA,NA,NA,910 RANKIN RD,WARREN GULF COAST,HOUSTON,HARRIS,NA,77073-4604,29.96594,NA,-95.39485,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.96594,-95.39485,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070557969,NA,NA,NA,NA,11605 STRANG ROAD,MESSER LLC,LA PORTE,HARRIS,NA,77571,29.702389,NA,-95.05082,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.702389,-95.05082,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070558426,NA,NA,NA,NA,2301 N BRAZOSPORT BLVD B7701,ADHESIVE POLYMERS PLANT,FREEPORT,BRAZORIA,NA,77541-3203,28.981692,NA,-95.376501,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.981692,-95.376501,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070602361,NA,NA,NA,NA,5615 W FUQUA ST BLDG D,AMAZONCOM SERVICES DHO4,HOUSTON,HARRIS,NA,77085-4079,29.608251,NA,-95.473876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.608251,-95.473876,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070615797,NA,NA,NA,NA,4057 E SH332,MEGLOBAL AMERICAS INC,FREEPORT,BRAZORIA,NA,77541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.979143,28.979143,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,Google geocoding API - GS,48039,NA,NAD83,77541,"4057 TX-332, Freeport, TX 77541, USA",ROOFTOP,success,1,28.979143,-95.3318315
110070626827,NA,NA,NA,NA,16950 WALLISVILLE ROAD,STREAMLINE POLYMERS,HOUSTON,HARRIS,NA,77049,29.82152,NA,-95.12405,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.82152,-95.12405,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070628300,NA,NA,NA,NA,1875 S LOCKWOOD DR,AMAZONCOM SERVICES DHO5,HOUSTON,HARRIS,NA,77023-1358,29.778192,NA,-95.315951,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.778192,-95.315951,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070633527,NA,NA,NA,NA,4057 E HIGHWAY 332,LBC FREEPORT TERMINAL,FREEPORT,BRAZORIA,NA,77541-8649,28.980228,NA,-95.333659,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.980228,-95.333659,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070633528,NA,NA,NA,NA,15916 FM RD 2004,INEOS OLIGOMERS CHOCOLATE BAYOU,ALVIN,BRAZORIA,NA,77511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4091639,29.4091639,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,Google geocoding API - GS,48039,NA,NAD83,77511,"2004 Hill Rd, Alvin, TX 77511, USA",RANGE_INTERPOLATED,success,1,29.4091639,-95.2470604
110070671732,NA,NA,NA,NA,8500 WEST BAY ROAD,AIR PRODUCTS BAYTOWN 3 FACILITY,BAYTOWN,CHAMBERS,NA,77520,29.747285,NA,-94.912741,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.747285,-94.912741,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48071,481000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070672299,NA,NA,NA,NA,11455 IH 10,TOTALENERGIES CRAY VALLEY BEAUMONT,BEAUMONT,JEFFERSON,NA,77705,29.979844,NA,-94.215451,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.979844,-94.215451,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,TX245,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070675765,NA,NA,NA,NA,698 MIDWAY RD,CORTEVA FREEPORT OPERATIONS,FREEPORT,BRAZORIA,NA,77541,28.95587,NA,-95.33697,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.95587,-95.33697,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48039,480000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070676912,NA,NA,NA,NA,FROM STATE RD 35 HEAD SE ON FM ROAD FOR 7.0 MI TAK,MHBA CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,NA,77512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4187707,29.4187707,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,Google geocoding API - GS,48039,NA,NAD83,77512,"Alvin, TX 77512, USA",APPROXIMATE,success,1,29.4187707,-95.2390673
110070686490,NA,NA,NA,NA,28420 W TEN BLVD,WEST TEN BUSINESS PARK - BUILDING 3,KATY,HARRIS,NA,77494-1514,29.7793,NA,-95.855924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7793,-95.855924,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,485000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070716064,NA,NA,NA,NA,8541 E. NORTH BELT DRIVE,SUMMIT REFRIGERANTS,HUMBLE,HARRIS,NA,77396,29.937105,NA,-95.257748,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.937105,-95.257748,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070789259,NA,NA,NA,NA,16518 DE ZAVALLA ROAD,HARTREE CHANNELVIEW FACILITY,CHANNELVIEW,HARRIS,NA,77530,29.767641,NA,-95.105138,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.767641,-95.105138,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48201,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070790674,NA,NA,NA,NA,6501 HOGABOOM RD,RENEWABLE BIOFUELS PORT NECHES LLC,GROVES,JEFFERSON,NA,77619,29.960087,NA,-93.927766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.960087,-93.927766,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48245,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070791092,NA,NA,NA,NA,2.1 MI NE OF INTERSECTION OF CR 731 & 1495 ON FREE,SEAWAY PIPELINE,FREEPORT,BRAZORIA,NA,77541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0119861,29.0119861,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,Google geocoding API - GS,TX039,NA,NAD83,77541,"Freeport, TX 77541, USA",APPROXIMATE,success,1,29.0119861,-95.2893433
110070793791,NA,NA,NA,NA,12900 W AIRPORT BLVD,DHX3 DELIVERY STATION,SUGAR LAND,FORT BEND,NA,77478-6246,29.6461,NA,-95.61038,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6461,-95.61038,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48157,482000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070801659,NA,NA,NA,NA,2319 TIMBERLOCH PL STE H,JACAM THE WOODLANDS,THE WOODLANDS,MONTGOMERY,NA,77380-1040,30.15975,NA,-95.47256,30,CENTER OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.15975,-95.47256,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48339,483000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
110070801660,NA,NA,NA,NA,5121 5121 AMERIPORT PKWY,PALMER LOGISTICS,BAYTOWN,CHAMBERS,NA,77523-4400,29.774895,NA,-94.886703,NA,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.774895,-94.886703,PROGbyFRS_uniq_11-21-22.csv - where registry_id is not in facilities_v2021Jul28_HUC8pts.shp,PROGbyFRS_uniq_11-21-22.csv,48071,481000000000000,NAD83,NA,NA,NA,NA,NA,NA,NA
