X,Y,REGISTRY_ID,Previous_S,Source,Location_S,New_,LOCATION_ADDRESS,PRIMARY_NAME,CITY_NAME,COUNTY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,FAC_COLLEC,LONGITUDE8,FAC_ACCURA,REF_POINT_DESC,AIR,FAC_DERIVE,AIRS_AFS,E_GGRT,EIS,ICIS,ICIS_old,NPDES,OSHA_OIS,RCRAINFO,RMP,SEMS_CERCL,TRIS,NAICS1,TX_TCEQ_AC,NAICS2,NAICS3,NAICS4,NAICS5,ID,NAICS6,lat_merge,lon_merge,lon_match,lat_match
-95.065384,29.640313,110060261185,Needs to be checked,ECHO/FRS,,N,13001 BAY PARK RD,KIOR CORP,PASADENA,HARRIS,TX,77507,29.640313,ADDRESS MATCHING-HOUSE NUMBER,-95.065384,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040204,,,,0,,,,TXR000080132,,,7750WKRCRP131BA,325199,RN105645741,,,,,875,,29.640313,-95.065384,0,0
-95.52418,29.95533,110060261746,Needs to be checked,ECHO/FRS,,N,12055 CUTTEN RD,ITW POLYMERS COATINGS NA,HOUSTON,HARRIS,TX,77066,29.95533,ADDRESS MATCHING-HOUSE NUMBER,-95.52418,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000081242,,,7706WTWPLY1255C,325211,,,,,,876,,29.95533,-95.52418,1,0
-95.208725,29.246153,110061084829,Needs to be checked,ECHO/FRS,,N,FM 2917 FROM STATE RD 35 HEAD SE,MHBA CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,77512,29.246153,,-95.208725,99999999,,TX0000004803900763,12040204,,,16873611,0,,,,0,,,0,325199,,,,,,877,,29.246153,-95.208725,1,0
-95.27665608,29.97899927,110061552831,Keep geocoded location,ECHO/FRS,Keep Geocoded Location,N,18000 EASTEX FREEWAY,GE OIL & GAS- HYDRIL HUMBLE PLANT,"HUMBLE,",HARRIS,TX,77396,29.9795,ADDRESS MATCHING-HOUSE NUMBER,-95.27721,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,0,,,7739WGLGSH18EAS,326291,,,,,,878,,29.97899927,-95.27665608,0,0
-95.05554003,29.60687741,110061671043,Keep source location,ECHO/FRS,Keep source,N,10150 BAY AREA BLVD,ROCKWOOD LITHIUM INC,PASADENA,HARRIS,TX,77507,29.607735,ADDRESS MATCHING-HOUSE NUMBER,-95.056178,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,,,"9134711,missing NEI",0,,,,TXR000057455,,,77507SQMLT115BA,325199,RN104093679,,,,,879,,29.60687741,-95.05554003,1,0
-95.19046007,29.71546118,110061712687,Keep source location,ECHO/FRS,Keep source,N,1423 PASADENA FWY,"SEKISUI SPECIALTY CHEMICALS AMERICA, LLC. - PASADENA PLANT",PASADENA,HARRIS,TX,77506,29.713065,ADDRESS MATCHING-HOUSE NUMBER,-95.193333,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004820101538,12040104,4820101538,,,0,,,,TXR000039818,1E+11,,77506CLNSC1423H,325110,RN103012183,325199,,,,880,,29.71546118,-95.19046007,1,0
-95.88408,29.85327,110062279225,Keep source location,ECHO/FRS,"Address Matched, Keep Related Parcel",N,29738 GOYNES ROAD,PFP TECHNOLOGY,KATY,WALLER,TX,77493,29.85327,ADDRESS MATCHING-HOUSE NUMBER,-95.88408,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084790,,,7749WPFPTC29738,325998,,,,,,881,,29.85327,-95.88408,1,0
-95.433196,30.122341,110062912503,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,616 SPRING HILL DR STE 100,FLOWCRETE NORTH AMERICA,SPRING,HARRIS,TX,77386,30.122341,ADDRESS MATCHING-HOUSE NUMBER,-95.433196,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040102,,,,0,,,,TXR000082024,,,0,325211,,,,,,882,,30.122341,-95.433196,0,0
-95.52797,29.84305,110062913245,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,9530 BAYTHORNE DR,PRO-PLASTICS BAYTHORNE FACILITY,HOUSTON,HARRIS,TX,77041,29.84305,ADDRESS MATCHING-HOUSE NUMBER,-95.52797,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000082123,,,0,326199,,,,,,883,,29.84305,-95.52797,0,0
-95.220457,29.732598,110063210350,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,407 CLINTON DRIVE,KMCC SPLITTER FACILITY,GALENA PARK,HARRIS,TX,77547,29.732598,INTERPOLATION - DIGITAL MAP SRCE (TIGER),-95.220457,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,TX0135640,,,TXR000083093,,,0,32411,,0,0,0,0,884,0,29.732598,-95.220457,1,1
-94.94064417,29.37911099,110063678060,Keep source location,FRS,Keep source,N,2501 5TH AVENUE SOUTH,SOUTH HOUSTON GREEN POWER,TEXAS CITY,GALVESTON,TX,77590,29.37914,ADDRESS MATCHING-HOUSE NUMBER,-94.93072,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040204,,,,0,,,,,,,,324110,RN105115588,,,,,885,,29.37911099,-94.94064417,0,0
-94.92901,29.37912,110063678079,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,2401 5TH AVE S,PRAXAIR TEXAS CITY HYDROGEN COMPLEX,TEXAS CITY,GALVESTON,TX,77590,29.37912,ADDRESS MATCHING-HOUSE NUMBER,-94.92901,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004816700139,12040204,4816700139,,,0,,,,0,,,0,324110,RN104095435,325120,,,,886,,29.37912,-94.92901,1,0
-95.94480671,30.0557112,110064036715,Keep source location,ECHO,Keep source,N,19914 GH CIRCLE,FLOTEK CHEMISTRY,WALLER,WALLER,TX,77484,30.05546,ADDRESS MATCHING-HOUSE NUMBER,-95.94611,30,CENTER OF A FACILITY OR STATION,0,12040102,,,,0,0,,,TXR000083061,,,0,325998,,0,0,0,0,887,0,30.0557112,-95.94480671,1,0
-95.616667,30.230278,110064100440,Needs to be checked,ECHO/FRS,,N,9810 FM 1448,LAKE CREEK FACILITY,MAGNOLIA,MONTGOMERY,TX,77355,30.230278,,-95.616667,17483,,TX0000004833900006,12040101,,,,0,,,,0,,,0,326199,,,,,,888,,30.230278,-95.616667,0,1
-95.065419,29.644031,110064116264,Keep source location,ECHO,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,"13200 BAYPARK RD, PASADENA, TX",BAYPORT PLANT,PASADENA,HARRIS,TX,77507,29.644031,ADDRESS MATCHING-HOUSE NUMBER,-95.065419,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004820100312,12040204,,,,0,,,,0,,,0,325998,,0,0,0,0,889,0,29.644031,-95.065419,0,0
-95.261971,29.72263,110064116987,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,9317 E AVENUE S,SOUTH COAST PTF,HOUSTON,HARRIS,TX,77012,29.72263,ADDRESS MATCHING-BLOCK FACE,-95.261971,18380,PLANT ENTRANCE (GENERAL),,12040104,,,,0,,,,TXD987991734,,,,324191,RN102562022,493190,,,,890,,29.72263,-95.261971,1,0
-95.08997,29.74342,110064118244,Needs to be checked,ECHO/FRS,,N,2759 INDEPENDENCE PKWY S STE A,THE LUBRIZOL CORPORATION,DEER PARK,HARRIS,TX,77536,29.74342,ADDRESS MATCHING-HOUSE NUMBER,-95.08997,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD004172565,,,0,325998,,,,,,891,,29.74342,-95.08997,1,0
-95.02457,29.60401,110064118253,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,11807 PORT RD.,CELANESE LTD  BAYPORT TERMINAL BARGE SLIP,SEABROOK,HARRIS,TX,77586,29.60401,ADDRESS MATCHING-HOUSE NUMBER,-95.02457,30,CENTER OF A FACILITY OR STATION,0,12040204,,,"7909311,missing NEI",0,0,,,0,,,77586HCHST11807,325998,,424690,0,0,0,892,0,29.60401,-95.02457,0,0
-95.20545343,29.75346483,110064119181,Keep source location,ECHO,Keep source,N,GREENSPORT INDL PARK GATE 5,KOPPERS INDUSTRIES INC HOUSTON TAR PLANT,HOUSTON,HARRIS,TX,77015,29.752678,UNKNOWN,-95.204591,17430,UNKNOWN,0,12040104,,,,0,0,,,0,,,77015KPPRSINDUS,325192,,0,0,0,0,893,0,29.75346483,-95.20545343,0,0
-95.12464065,29.71739963,110064203730,Keep source location,FRS,Keep source,N,5900 HWY 225,OCCIDENTAL CHEMICAL CORP. - DEER PARK VCM SITE 3,DEER PARK,HARRIS,TX,77536,29.717778,INTERPOLATION-PHOTO,-95.123333,25,PROCESS UNIT,,12040104,,,,0,,,,,1E+11,,,325199,,,,,,894,,29.71739963,-95.12464065,1,0
-95.435428,30.318744,110064215745,No need to check - superfund site,SEMS,,N,HWY 105 EAST,CONROE CREOSOTING CO.,CONROE,MONTGOMERY,TX,77301,30.318744,0,-95.435428,0,0,,12040101,,,,0,,,,,,TXD008091951,,,,,,,,895,,30.318744,-95.435428,1,1
-95.53699,29.84206,110064303677,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,4949 WINDFERN,BPX FILMS LP,HOUSTON,HARRIS,TX,77041,29.84206,ADDRESS MATCHING-HOUSE NUMBER,-95.53699,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD988058277,,,0,326113,RN100561919,,,,,896,,29.84206,-95.53699,1,0
-94.893079,29.8684,110064303748,Needs to be checked,ECHO,"Chambers County, Need Parcel Data",N,12927 HIGHWAY 146 N,PLACID REFINING,MONT BELVIEU,CHAMBERS,TX,77580,29.8684,ADDRESS MATCHING-HOUSE NUMBER,-94.893079,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040203,,,,0,0,,,TXD076727528,,,0,32411,,0,0,0,0,897,0,29.8684,-94.893079,0,0
-95.036211,29.702727,110064375260,Keep source location,ECHO/FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,12350 STRANG ROAD,CHEMOURS LA PORTE PLANT,LA PORTE,HARRIS,TX,77571,29.702727,ADDRESS MATCHING-HOUSE NUMBER,-95.036211,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004820102005,12040104,,,17735811,0,,,,TXR000083188,,,7757WCHMRS1235S,325199,,,,,,898,,29.702727,-95.036211,1,0
-95.184873,29.752418,110064386944,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,13805 INDUSTRIAL RD,DIAMOND FIBERGLASS HOUSTON PLANT,HOUSTON,HARRIS,TX,77015,29.752418,ADDRESS MATCHING-HOUSE NUMBER,-95.184873,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004820101994,12040104,,,"17087911,missing NEI",0,,,,TXR000083113,,,7701WDMNDF1385I,326199,,,,,,899,,29.752418,-95.184873,0,1
-95.123948,29.752264,110064465289,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,1519 S SHELDON RD,PETROMAX SHELDON ROAD,HOUSTON,HARRIS,TX,77015,29.752264,ADDRESS MATCHING-HOUSE NUMBER,-95.123948,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000083185,,,7701WPTRMX1519S,324110,,,,,,900,,29.752264,-95.123948,0,0
-95.73207,30.41526,110064465305,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,25043 W FM 1097 RD,BETHYL LABORATORIES,MONTGOMERY,MONTGOMERY,TX,77356,30.41526,ADDRESS MATCHING-HOUSE NUMBER,-95.73207,30,CENTER OF A FACILITY OR STATION,0,12040101,,,,0,,,,TXR000083187,,,0,325414,,,,,,901,,30.41526,-95.73207,0,0
-95.17130612,29.73957936,110064612762,Keep source location,FRS,Keep source,N,1500 SOUTH ST,BIGLER PASADENA FACILITY,PASADENA,HARRIS,TX,77503,29.739165,ADDRESS MATCHING-HOUSE NUMBER,-95.171749,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040104,,,,0,,TXR05AA28,,,,,,325110,RN102528197,325199,,,,902,,29.73957936,-95.17130612,0,0
-95.062877,29.624369,110067040703,Keep source location,ECHO/FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,9502 BAYPORT BLVD,CELANESE LTD CLEAR LAKE PLANT,PASADENA,HARRIS,TX,77507,29.624369,INTERPOLATION-SATELLITE,-95.062877,200,CENTER OF A FACILITY OR STATION,TX0000004820100003,12040204,4820101588,1006797,10679911,0,,,342007085,TXD07843245,1E+11,,77507BCGSS952BA,325110,RN104150123,325120,325199,325211,325613,903,,29.624369,-95.062877,1,0
-95.119144,29.710967,110067040847,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,5900 HWY 225,EQUILON LUBRICANTS CO DEER PARK,DEER PARK,HARRIS,TX,77536,29.710967,ADDRESS MATCHING-HOUSE NUMBER,-95.119144,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,"6693811,missing NEI",0,,,,0,,,77536QLNLB5900H,324191,,,,,,904,,29.710967,-95.119144,1,0
-95.08694,29.62901,110067200460,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,5761 UNDERWOOD ROAD,SOLVAY USA INC.,PASADENA,HARRIS,TX,77507,29.62901,ADDRESS MATCHING-HOUSE NUMBER,-95.08694,30,CENTER OF A FACILITY OR STATION,0,12040204,,,,0,,,,TXR000083173,,,7750WSLVYS5761U,325613,,,,,,905,,29.62901,-95.08694,1,0
-95.17,29.734056,110067263071,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,1000 N SOUTH ST,AFTON CHEMICAL CORPORATION,PASADENA,HARRIS,TX,77503,29.734056,GPS CODE (PSEUDO RANGE) DIFFERENTIAL,-95.17,3,WATER RELEASE PIPE,TX0000004820101434,12040104,4820101453,,4166811,0,,,,TXD008096158,,,7750WFTNCH1NSUT,325199,RN104656749,325110,325998,493190,,906,,29.734056,-95.17,0,0
-95.196088,29.231225,110067426529,Needs to be checked,ECHO/FRS,,N,FM 2917,MONSANTO CHOCOLATE BAYOU,ALVIN,BRAZORIA,TX,77511,29.231225,INTERPOLATION-MAP,-95.196088,18580,,0,12040204,,,,0,,,,0,,,77511MNSNTFM291,325320,,,,,,907,,29.231225,-95.196088,0,0
-95.04681,29.646324,110069266261,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,13100 BAY AREA BLVD.,"KURARAY AMERICA INC., POVAL BU",PASADENA,HARRIS,TX,77507,29.646324,ADDRESS MATCHING-HOUSE NUMBER,-95.04681,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,,,,0,,,,0,1E+11,,7750WKRRYM131BA,325211,,,,,,908,,29.646324,-95.04681,1,0
-95.102778,29.73,110069500864,Keep source location,ECHO/FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,6600 LA PORTE FWY,DEER PARK PLANT,DEER PARK,HARRIS,TX,77536,29.73,INTERPOLATION-SATELLITE,-95.102778,200,CENTER OF A FACILITY OR STATION,TX0000004820100034,12040104,4820100034,1002076,4778311,0,,,,TXD065096273,,,77536RHMND6600L,325199,RN100223205,325110,325211,,,909,,29.73,-95.102778,0,0
-95.08986,29.73435,110069525909,Keep source location,FRS,"Address Matches, less than .5 miles away",N,2525 INDEPENDENCE PARKWAY,"NOVVI, LLC",DEER PARK,HARRIS,TX,77571,29.73435,ADDRESS MATCHING-HOUSE NUMBER,-95.08986,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,1E+11,,,324191,,,,,,910,,29.73435,-95.08986,0,0
-94.922063,29.744388,110070032056,Needs to be checked,ECHO/FRS,"Chambers County, Need Parcel Data",N,6651 W BAY RD,TOPSAIL ENERGY BAYTOWN,BAYTOWN,CHAMBERS,TX,77523,29.744388,ADDRESS MATCHING-HOUSE NUMBER,-94.922063,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040203,,,,0,,,,TXR000084220,,,0,324191,,,,,,911,,29.744388,-94.922063,1,0
-95.1926795,29.71430278,110070055384,Keep geocoded location,ECHO/FRS,Keep Geocoded Location,N,1431 PASADENA FREEWAY,EVONIK CORPORATION - PASADENA PMD PLANT,PASADENA,HARRIS,TX,77506,29.713077,ADDRESS MATCHING-HOUSE NUMBER,-95.193195,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004820102054,12040104,,,,0,,,,0,,,7750WVNKCR1431P,325199,,,,,,912,,29.71430278,-95.1926795,1,0
-95.089649,29.716031,110070082913,Keep source location,ECHO/FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,1230 INDEPENDENCE PARKWAY SOUTH,GEMINI HDPE LLC - LA PORTE PLANT,LA PORTE,HARRIS,TX,77571,29.716031,ADDRESS MATCHING-HOUSE NUMBER,-95.089649,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,3601108056,,,0,1E+11,,7757WGMNHD123IN,325211,,,,,,913,,29.716031,-95.089649,0,0
-94.92741,29.81197,110070100257,Keep source location,FRS,"Address Matches, less than .5 miles away",N,9300 NEEDLEPOINT RD,RAVEN PLANT,BAYTOWN,HARRIS,TX,77521,29.81197,ADDRESS MATCHING-HOUSE NUMBER,-94.92741,30,CENTER OF A FACILITY OR STATION,,12040203,,,"18968311,missing NEI",0,,,,,,,7752WRVNPL93NEE,325199,,,,,,914,,29.81197,-94.92741,0,0
-95.066986,29.709088,110070100753,Keep source location,ECHO/FRS,Keep source,N,1514 MILLER CUT OFF RD,"INEOS USA, LLC - LAPORTE PAO FACILITY",LA PORTE,HARRIS,TX,77571,29.709088,ADDRESS MATCHING-HOUSE NUMBER,-95.066986,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD987999562,,,0,325199,RN102142221,,,,,915,,29.709088,-95.066986,1,1
-95.27538,29.72297,110070122961,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,8502 CYPRESS ST.,"LUBREFINE, LLC",HOUSTON,HARRIS,TX,77012,29.72297,ADDRESS MATCHING-HOUSE NUMBER,-95.27538,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084039,,,0,324191,,,,,,916,,29.72297,-95.27538,0,1
-95.19219767,29.71436088,110070122975,Keep geocoded location,ECHO,Keep Geocoded Location,N,1431 PASADENA FWY,PASADENA PMD FACILITY,PASADENA,HARRIS,TX,77506,29.713077,ADDRESS MATCHING-HOUSE NUMBER,-95.193195,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXR000084058,,,0,32511,,0,0,0,0,917,0,29.71436088,-95.19219767,0,0
-95.4145,29.98986,110070123005,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,621 LOCKHAVEN DR,CLOCK SPRING,HOUSTON,HARRIS,TX,77073,29.98986,ADDRESS MATCHING-HOUSE NUMBER,-95.4145,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084127,,,0,326199,,,,,,918,,29.98986,-95.4145,0,0
-95.51541,29.60877,110070124101,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,14810 FAIRWAY PINES DR.,"NIAGARA BOTTLING, LLC",MISSOURI CITY,FORT BEND,TX,77489,29.60877,ADDRESS MATCHING-HOUSE NUMBER,-95.51541,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084200,,,0,326160,,,,,,919,,29.60877,-95.51541,0,0
-94.919083,29.868174,110070125941,Needs to be checked,ECHO,"Chambers County, Need Parcel Data",N,12901 HATCHERVILLE RD,ENTERPRISE MONT BELVIEU HATCHERVILLE COMPLEX,BAYTOWN,CHAMBERS,TX,77521,29.868174,ADDRESS MATCHING-HOUSE NUMBER,-94.919083,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040203,,,,0,0,,,TXR000083976,,,0,32511,,0,0,0,0,920,0,29.868174,-94.919083,1,0
-95.03659,29.702719,110070148927,Keep source location,FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,12342 STRANG RD,KURARAY LA PORTE,LA PORTE,HARRIS,TX,77571,29.702719,ADDRESS MATCHING-HOUSE NUMBER,-95.03659,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040104,,,,0,,TXR05CC94,,,,,,325199,RN107305922,,,,,921,,29.702719,-95.03659,1,0
-95.089649,29.716031,110070158362,Keep source location,ECHO/FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,1230 INDEPENDENCE PKWY S STE 4,GEMINI HDPE UNIT,LA PORTE,HARRIS,TX,77571,29.716031,ADDRESS MATCHING-HOUSE NUMBER,-95.089649,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084244,,,0,325211,RN109942821,,,,,922,,29.716031,-95.089649,0,0
-95.08703171,29.70811587,110070165316,Keep source location,FRS,Keep source,N,9705 HWY 225,EXEL LOGISTICS,LA PORTE,HARRIS,TX,77571,29.696253,ADDRESS MATCHING-HOUSE NUMBER,-95.064194,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325199,RN101272821,,,,,923,,29.70811587,-95.08703171,1,0
-95.84607,29.77691,110070170309,Keep source location,FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,27705 KATY FWY,THE GOOD YEAR TIRE & RUBBER KATY SITE,KATY,FORT BEND,TX,77494,29.77691,ADDRESS MATCHING-HOUSE NUMBER,-95.84607,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,326212,RN102755568,,,,,924,,29.77691,-95.84607,0,0
-95.31537,29.76573,110070173589,Keep source location,FRS,"Address Matches, less than .5 miles away",N,1020 LOCKWOOD DR,EASTGROUP PROPERTIES 1020 1040 1060 LOCKWOOD HOUSTON,HOUSTON,HARRIS,TX,77020,29.76573,ADDRESS MATCHING-HOUSE NUMBER,-95.31537,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325199,RN104653142,,,,,925,,29.76573,-95.31537,0,0
-95.13846,29.70073,110070180646,Keep source location,FRS,"Address Matches, less than .5 miles away",N,1717 W 13TH ST,GARNER DEER PARK OFFICE,DEER PARK,HARRIS,TX,77536,29.70073,ADDRESS MATCHING-HOUSE NUMBER,-95.13846,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325199,RN106365919,,,,,926,,29.70073,-95.13846,1,1
-95.1199022,29.82373223,110070180922,Keep source location,FRS,Keep source,N,17155 WALLISVILLE RD,PRAXAIR CHANNELVIEW PSA,HOUSTON,HARRIS,TX,77049,29.822927,ADDRESS MATCHING-HOUSE NUMBER,-95.119492,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325120,RN106408214,,,,,927,,29.82373223,-95.1199022,0,0
-95.27856,29.78079,110070182679,Keep source location,FRS,"Address Matches, less than .5 miles away",N,550 ALEEN ST,DOW CHEMICAL,HOUSTON,HARRIS,TX,77029,29.78079,ADDRESS MATCHING-HOUSE NUMBER,-95.27856,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325199,RN106545197,,,,,928,,29.78079,-95.27856,1,0
-95.26858,29.80255,110070184812,Keep source location,FRS,"Address Matches, less than .5 miles away",N,8855 CITYPARK LOOP,EXCEL WAREHOUSE,HOUSTON,HARRIS,TX,77013,29.80255,ADDRESS MATCHING-HOUSE NUMBER,-95.26858,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325199,RN106897705,,,,,929,,29.80255,-95.26858,0,0
-95.53038,29.7217,110070189890,Keep source location,FRS,"Address Matches, less than .5 miles away",N,3923 ARTDALE ST,3D PRINT BUREAU OF TEXAS,HOUSTON,HARRIS,TX,77063,29.7217,ADDRESS MATCHING-HOUSE NUMBER,-95.53038,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325211,RN109130823,,,,,930,,29.7217,-95.53038,0,0
-95.06800667,29.62462217,110070191352,Keep source location,ECHO/FRS,Keep source,N,NW CORNER OF CELANESE INDUSTRIAL COMPLEX ON FAR N,PRAXAIR CLEAR LAKE PLANT,PASADENA,HARRIS,TX,77507,29.625,,-95.0667,17483,,TX0000004820102063,12040204,,,,0,,,,0,,,0,325120,,,,,,931,,29.62462217,-95.06800667,1,0
-94.911177,29.747516,110070200837,Needs to be checked,ECHO/FRS,"Chambers County, Need Parcel Data",N,7714 WEST BAY RD.,"AIR PRODUCTS, BAYTOWN III",BAYTOWN,CHAMBERS,TX,77523,29.747516,ADDRESS MATCHING-HOUSE NUMBER,-94.911177,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004807100144,12040203,,1013205,,0,,,,TXR000084323,,,7752WRPRDC7714W,325120,,,,,,932,,29.747516,-94.911177,0,0
-95.07502,29.70201,110070207300,Keep source location,ECHO/FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,9401 STRANG RD,G20 TECHNOLOGIES,LA PORTE,HARRIS,TX,77571,29.70201,ADDRESS MATCHING-HOUSE NUMBER,-95.07502,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084260,,,0,325199,,,,,,933,,29.70201,-95.07502,1,0
-95.39485,29.96594,110070225321,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,910 RANKIN RD,WARREN GULF COAST,HOUSTON,HARRIS,TX,77073,29.96594,ADDRESS MATCHING-HOUSE NUMBER,-95.39485,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000084202,,,0,324191,,,,,,934,,29.96594,-95.39485,0,0
-95.105212,29.767656,110070225682,Keep source location,FRS,"Address Matches, less than .5 miles away",N,16514 DE ZAVALLA ROAD,CHANNELVIEW SPLITTER,CHANNELVIEW,HARRIS,TX,77530,29.767656,ADDRESS MATCHING-HOUSE NUMBER,-95.105212,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,7753WCHNNL16514,324110,,,,,,935,,29.767656,-95.105212,0,0
-94.921406,29.877849,110070365617,Needs to be checked,ECHO/FRS,"Chambers County, Need Parcel Data",N,13830 HATCHERVILLE RD,POL-TEX MONT BELVIEU,MONT BELVIEU,CHAMBERS,TX,77521,29.877849,ADDRESS MATCHING-HOUSE NUMBER,-94.921406,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040203,,,,0,,,,TXR000084986,,,0,325991,,,,,,936,,29.877849,-94.921406,1,0
-95.4474,30.07286,110070435202,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,21500 HOLZWARTH RD,CHRYSTAPHASE PRODUCTS,SPRING,HARRIS,TX,77388,30.07286,ADDRESS MATCHING-HOUSE NUMBER,-95.4474,30,CENTER OF A FACILITY OR STATION,0,12040102,,,,0,,,,TXR000084811,,,0,324199,,,,,,937,,30.07286,-95.4474,0,0
-95.56417,29.81947,110070435206,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,2901 W SAM HOUSTON PKWY N STE,STEPAN,HOUSTON,HARRIS,TX,77043,29.81947,ADDRESS MATCHING-HOUSE NUMBER,-95.56417,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000083862,,,0,325613,,,,,,938,,29.81947,-95.56417,0,0
-95.43976,30.32546,110070435213,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,1601 AIRPORT RD,ATLANTIS LABORATORIES,CONROE,MONTGOMERY,TX,77301,30.32546,ADDRESS MATCHING-HOUSE NUMBER,-95.43976,30,CENTER OF A FACILITY OR STATION,0,12040101,,,,0,0,,,TXR000084509,,,0,32562,,0,0,0,0,939,0,30.32546,-95.43976,0,0
